model,image,garden,original_width,original_height,input_height,input_width,tp,fp,tn,fn,pred_boundary,true_boundary,matched_pred_boundary,matched_true_boundary,boundary_band_pixels,boundary_band_errors,mowable_iou,nonmowable_false_positive_rate,predicted_mowable_error_fraction,boundary_precision,boundary_recall,boundary_f1,boundary_band_error_rate,model_ms,end_to_end_ms
segformer_b0_ade20k,images/12G0044398.jpg,12,4000,3000,512,512,9279034,3300,2629731,87935,12392,8889,2871,2807,40954,16789,0.990263353165208,0.001253308449463755,0.00035551403343167786,0.2316817301484829,0.31578355270559116,0.2672727646284998,0.40994774625189234,75.68351745605469,2590.7860930001334
segformer_b0_ade20k,images/12G0054434.jpg,12,4000,3000,512,512,9234453,79864,2579845,105838,13376,8766,1015,1008,40826,18612,0.980286736258586,0.030027345096775626,0.008574327027950628,0.07588217703349283,0.11498973305954825,0.09142960089628033,0.4558859550286582,76.8440933227539,2531.483943999774
segformer_b0_ade20k,images/12G0054479.jpg,12,4000,3000,512,512,8058071,532884,3408788,257,18864,9698,979,938,47105,22123,0.9379434473273387,0.13519237521539082,0.06202849392180497,0.051897794741306194,0.09672097339657662,0.06755008519324923,0.46965290308884405,76.96361541748047,2502.223748999313
segformer_b0_ade20k,images/12G0054488.jpg,12,4000,3000,512,512,7648667,402397,3603012,345924,33018,10884,3195,3272,53831,22126,0.9108822115739597,0.10046339836955477,0.049980598837619475,0.09676540069053244,0.3006247703050349,0.14640561583688722,0.41102710334194054,76.29212951660156,2628.008000999216
segformer_b0_ade20k,images/12G0054543.jpg,12,4000,3000,512,512,1524518,26171,5802044,4647267,36732,11271,527,492,53771,26290,0.24597109111455454,0.004490397145609762,0.016877014024088647,0.014347163236415114,0.04365184988022358,0.02159623697539739,0.4889252571088505,77.61235046386719,2645.012969000163
segformer_b0_ade20k,images/12G0064576.jpg,12,4000,3000,512,512,9241762,26496,2703603,28139,8512,8761,1007,947,39856,18736,0.9941229919505374,0.00970514256076428,0.002858789645260199,0.11830357142857142,0.1080926834836206,0.11296786253262196,0.47009233239662784,75.61510467529297,2688.6983819995294
segformer_b0_ade20k,images/12G0064602.jpg,12,4000,3000,512,512,8785574,187643,3023159,3624,9048,10396,349,354,48129,23375,0.978693284196523,0.05844116205234705,0.02091145238101341,0.03857206012378426,0.03405155829165064,0.036171118498137075,0.4856739180120094,77.61231994628906,2675.352012000076
segformer_b0_ade20k,images/12G0064658.jpg,12,4000,3000,512,512,9178760,80015,2732049,9176,8108,8813,959,937,40437,18966,0.990376405744916,0.028454188809358537,0.008642071980364574,0.11827824370991613,0.10632020878248043,0.11198089235355799,0.46902589212849616,58.71977615356445,2743.349018999652
segformer_b0_ade20k,images/13G0195705.jpg,13,4000,3000,512,512,9093783,105982,2763243,36992,10032,8882,131,134,42031,20574,0.9845211907166119,0.03693750054457214,0.011520076871528784,0.013058213716108453,0.015086692186444494,0.01399935402319934,0.4894958483024434,68.41506958007812,2715.1163379994614
segformer_b0_ade20k,images/13G0195735.jpg,13,4000,3000,512,512,9102509,114990,2782169,332,8020,8851,279,290,41233,20153,0.9874892477416868,0.039690607246616424,0.012475184429095138,0.03478802992518703,0.03276465936052424,0.03374604215982178,0.48875900371062014,65.48384094238281,2839.4812520000414
segformer_b0_ade20k,images/13G0195767.jpg,13,4000,3000,512,512,8748478,236188,2890084,125250,11306,9135,210,222,43661,21211,0.9603247713809875,0.07554940836881756,0.026287899850701183,0.01857420838492836,0.024302134646962233,0.02105556963174432,0.48581113579624835,76.46265411376953,2684.7559970001384
segformer_b0_ade20k,images/13G0205800.jpg,13,4000,3000,512,512,9983400,51883,1880408,84309,12336,8974,3185,3235,42870,16274,0.9865417499045416,0.026850510611496924,0.005170058482655646,0.2581874189364462,0.3604858480053488,0.3008790443449802,0.3796127828318171,75.98063659667969,2574.5929759996216
segformer_b0_ade20k,images/13G0205841.jpg,13,4000,3000,512,512,4517182,104713,2745716,4632389,59627,9196,532,544,43215,19766,0.4881179354340109,0.03673587379303256,0.022655858689996203,0.008922132590940346,0.05915615484993476,0.015505650244204564,0.45738748119865785,76.33219146728516,2562.768593999863
segformer_b0_ade20k,images/13G0215898.jpg,13,4000,3000,512,512,9317836,263712,2418307,145,8100,9496,705,692,44700,21316,0.9724623821698316,0.0983259253569792,0.02752290130989272,0.08703703703703704,0.07287278854254423,0.07932760319612873,0.47686800894854586,75.5802230834961,2509.560653000335
segformer_b0_ade20k,images/13G0225939.jpg,13,4000,3000,512,512,9728845,96754,2165144,9257,8702,8727,443,454,40290,19261,0.9892208894568462,0.042775580508051206,0.009847135019452759,0.050907837278786484,0.05202245903517818,0.051459113093913864,0.4780590717299578,73.08761596679688,2585.135825999714
segformer_b0_ade20k,images/13G0225979.jpg,13,4000,3000,512,512,8791672,156460,3045746,6122,8478,9900,1008,1117,46905,21720,0.9818430435410923,0.04886006709124897,0.017485213673647193,0.11889596602972399,0.11282828282828283,0.11578268349950532,0.46306363927086663,74.63273620605469,2522.072114999901
segformer_b0_ade20k,images/13G0236016.jpg,13,4000,3000,512,512,9185882,119893,2693057,1168,8000,16504,933,882,77155,36568,0.9869923991153701,0.04262180273378482,0.012883720055556899,0.116625,0.05344158991759573,0.07329629443572153,0.47395502559782254,76.1695327758789,2574.0659080001933
segformer_b0_ade20k,images/13G0236056.jpg,13,4000,3000,512,512,8657524,182721,2990399,169356,14976,9145,1271,1237,44707,20453,0.9609220208530878,0.05758401825332796,0.02066922353396314,0.08486912393162394,0.13526517222525972,0.10429848384039768,0.4574898785425101,75.40099334716797,2832.9125000000204
segformer_b0_ade20k,images/13G0246097.jpg,13,4000,3000,512,512,9637128,75544,2286495,833,8000,10422,1546,1504,48401,22080,0.9921370298362949,0.03198253712152932,0.007777880278465082,0.19325,0.14431011322203033,0.16523237365911217,0.45618892171649345,76.64220428466797,2743.0384250001225
segformer_b0_ade20k,images/13G0246111.jpg,13,4000,3000,512,512,9194721,115085,2689756,438,8000,9353,179,155,43789,20209,0.9875918396982937,0.04103084631178737,0.01236169690324374,0.022375,0.016572222816208702,0.019041331252936066,0.46150859804973854,41.46015930175781,2649.541954000597
segformer_b0_ade20k,images/13G0256176.jpg,13,4000,3000,512,512,9401544,157199,2441175,82,8000,8662,204,192,39710,19107,0.9835459902236938,0.06049898898311021,0.016445572393776045,0.0255,0.022165781574694066,0.023716276602701505,0.4811634349030471,75.974365234375,2727.645056000256
segformer_b0_ade20k,images/13G0256185.jpg,13,4000,3000,512,512,9724228,126063,2149509,200,8000,8957,900,870,41076,18946,0.9871820602648131,0.05539837895702707,0.012797896021549009,0.1125,0.09713073573741209,0.10425196221365661,0.46124257473950725,75.7734375,2647.672213000078
segformer_b0_ade20k,images/13G0256227.jpg,13,4000,3000,512,512,9554215,62358,2380147,3280,8000,8690,1154,1172,40141,18517,0.9931768188141752,0.025530346918430053,0.006484430576256219,0.14425,0.13486766398158803,0.13940114181112806,0.461298921302409,77.03743743896484,2508.405778999986
segformer_b0_ade20k,images/13G0256263.jpg,13,4000,3000,512,512,8671048,36587,2307785,984580,36371,9286,2298,2228,43776,16965,0.8946404923951852,0.015606311626311865,0.004201714931781132,0.06318220560336532,0.23993107904372174,0.1000244828228343,0.38754111842105265,76.04364776611328,2520.6221199996435
segformer_b0_ade20k,images/14G0011482.jpg,14,4000,3000,512,512,9654893,22647,2309491,12969,8000,9027,2553,2514,41516,16973,0.9963246512644486,0.00971083186329454,0.002340160825995036,0.319125,0.27849783981389165,0.29743047691512364,0.4088303304749976,75.80032348632812,2533.618149999711
segformer_b0_ade20k,images/14G0011487.jpg,14,4000,3000,512,512,9596791,33904,2351643,17662,8938,8627,1335,1209,39725,17849,0.994655463101127,0.014212254044879434,0.0035204105207360423,0.14936227343924816,0.14014141648313436,0.1446050001955375,0.4493140339836375,76.08934020996094,2450.4813890007426
segformer_b0_ade20k,images/14G0011495.jpg,14,4000,3000,512,512,9362342,32675,2596911,8072,8832,8913,1958,1884,41374,17594,0.9956666367828699,0.012425910390456901,0.003477907490747489,0.22169384057971014,0.21137664086166275,0.21641234547085575,0.42524290617295885,41.51804733276367,2477.8118760004872
segformer_b0_ade20k,images/14G0011500.jpg,14,4000,3000,512,512,9459925,92574,2447079,422,8000,10588,621,579,49982,23437,0.9902651764837164,0.03645143647577051,0.009691076649157462,0.077625,0.05468454854552324,0.06416601261980301,0.4689088071705814,76.2890853881836,2647.4226789996465
segformer_b0_ade20k,images/14G0011510.jpg,14,4000,3000,512,512,9282612,41432,2665247,10709,8016,8653,1815,1691,41026,18361,0.9944143139084666,0.015307319412460805,0.004443565474380001,0.22642215568862276,0.1954235525251358,0.20978391470394425,0.44754545897723397,75.6628189086914,2728.0495449995215
segformer_b0_ade20k,images/14G0011516.jpg,14,4000,3000,512,512,9467400,30898,2482862,18840,8000,8814,1639,1649,40031,18189,0.9947738490289832,0.012291547323531283,0.003253003853953624,0.204875,0.18708872248695257,0.19557831411701784,0.45437286103269964,42.49379348754883,2659.6726809993925
segformer_b0_ade20k,images/14G0011520.jpg,14,4000,3000,512,512,9417547,25154,2530430,26869,8008,8586,1730,1726,39006,17535,0.9945062975404374,0.009842760011019008,0.0026638564537837216,0.21603396603396605,0.20102492429536456,0.20825937379209103,0.44954622365789876,76.3730239868164,2636.8406789997607
segformer_b0_ade20k,images/14G0021527.jpg,14,4000,3000,512,512,9725532,22893,2220673,30902,8000,8623,1758,1731,39230,17815,0.994499110214844,0.010203845128692447,0.002348379353587887,0.21975,0.20074220109010785,0.20981648922472232,0.45411674738720365,76.84384155273438,2620.7443889998103
segformer_b0_ade20k,images/14G0021533.jpg,14,4000,3000,512,512,9545024,60645,2393511,820,8000,8820,1314,1272,41266,19154,0.9936017206702678,0.024711143056920588,0.006313459270770209,0.16425,0.14421768707482993,0.1535833806559745,0.4641593563708622,75.95136260986328,2640.9082849995684
segformer_b0_ade20k,images/14G0031536.jpg,14,4000,3000,512,512,8978503,93435,2927976,86,8010,8686,30,15,40359,19727,0.9896912750671736,0.030924293318585257,0.010299342874697777,0.003745318352059925,0.001726916877734285,0.0023638799149003228,0.4887881265640873,76.74797058105469,2659.61591300038
segformer_b0_ade20k,images/14G0031546.jpg,14,4000,3000,512,512,9128174,192939,2676456,2431,8562,10551,735,717,50104,23020,0.9790455217458083,0.06724030675455976,0.020699137538617973,0.08584442887175893,0.06795564401478534,0.07585969680736326,0.45944435574006065,41.557281494140625,2605.867916000534
segformer_b0_ade20k,images/14G0031550.jpg,14,4000,3000,512,512,9027244,178100,2784528,10128,8332,9038,1180,1264,43183,19608,0.9795747846664826,0.060115546062482365,0.01934745730306222,0.14162265962554008,0.1398539499889356,0.1407327478023718,0.45406757288747884,75.2581787109375,2685.6992319999335
segformer_b0_ade20k,images/14G0031554.jpg,14,4000,3000,512,512,9055183,154254,2731096,59467,10773,10280,3673,3719,46475,18538,0.9769421497946251,0.053461105238532584,0.01674955808916441,0.3409449549800427,0.3617704280155642,0.35104910260274863,0.3988811188811189,76.21488189697266,2620.5724940000437
segformer_b0_ade20k,images/14G0031561.jpg,14,4000,3000,512,512,9674567,26395,2294700,4338,8000,8583,2521,2553,39007,16457,0.9968333796997517,0.011371787884597572,0.0027208641782124287,0.315125,0.2974484445997903,0.3060316829951626,0.4218986335785885,76.2784652709961,2636.5468820004025
segformer_b0_ade20k,images/14G0031566.jpg,14,4000,3000,512,512,9172725,26475,2799054,1746,8000,8469,3096,3163,38149,14837,0.9969328153865917,0.009369926834939582,0.002877967649360814,0.387,0.37347974967528635,0.38011968940935204,0.3889223832865868,72.34278106689453,2602.0549479999318
segformer_b0_ade20k,images/14G0031576.jpg,14,4000,3000,512,512,8760923,56504,3173428,9145,8000,9758,1630,1594,45353,20168,0.9925623447018843,0.017493866743943834,0.00640821863339498,0.20375,0.16335314613650337,0.18132889284983986,0.44468943620047185,75.78345489501953,2628.2531230008317
segformer_b0_ade20k,images/15G0011583.jpg,15,4000,3000,512,512,8946990,45891,2996820,10299,8022,10759,1940,2152,49150,21382,0.9937588718652742,0.015082273669763576,0.005103036501872982,0.2418349538768387,0.20001858908820522,0.21894805207201085,0.4350356052899288,76.95148468017578,2619.920283999818
segformer_b0_ade20k,images/15G0011588.jpg,15,4000,3000,512,512,8896257,45930,3033971,23842,8078,11982,1859,1937,54028,23960,0.9922181826536586,0.014912817002884184,0.005136327388367074,0.23013122059915822,0.16165915539976633,0.1899118560956145,0.4434737543495965,41.54729461669922,2624.1327640000236
segformer_b0_ade20k,images/15G0011601.jpg,15,4000,3000,512,512,4881293,257725,2815137,4045845,73794,10731,1331,1224,51028,23966,0.5314497341985395,0.08387132256508753,0.05015063189115119,0.018036696750413313,0.11406206318143695,0.031147950902664402,0.4696637140393509,75.67094421386719,2762.0668910003587
segformer_b0_ade20k,images/15G0011610.jpg,15,4000,3000,512,512,147090,17577,4771634,7063699,6834,16807,271,283,80934,40901,0.020348997269922415,0.0036701243691288606,0.10674269890141923,0.03965466783728417,0.016838222169334206,0.023638872325955244,0.5053623940494724,71.11766052246094,2791.7371140001705
segformer_b0_ade20k,images/15G0021631.jpg,15,4000,3000,512,512,9004622,84953,2867556,42869,10172,9903,469,447,47306,19637,0.9860035276427647,0.028773155306215832,0.009346201555078208,0.04610696028313016,0.04513783701908512,0.045617252056843194,0.41510590622753984,75.26518249511719,2684.0541290002875
segformer_b0_ade20k,images/15G0021636.jpg,15,4000,3000,512,512,8991671,148055,2850517,9757,8004,12026,241,254,56799,25636,0.9827518123155156,0.049375169247228345,0.016199063297958824,0.030109945027486255,0.021120904706469316,0.02482680974237531,0.45134597440095775,76.5474853515625,2707.9395849996217
segformer_b0_ade20k,images/15G0021648.jpg,15,4000,3000,512,512,8930299,262442,2624152,183107,11967,9742,506,497,45573,20892,0.9524790717596958,0.09091753118034611,0.028548829995319134,0.042282944764769785,0.0510162184356395,0.04624084230183346,0.4584293331577908,76.42428588867188,2625.358129000233
segformer_b0_ade20k,images/15G0031660.jpg,15,4000,3000,512,512,8631716,230786,2933260,204238,14498,13268,781,786,62561,29715,0.9520197998398542,0.07294015320889773,0.0260407275507526,0.05386949924127466,0.059240277359059394,0.05642737828972647,0.4749764230111411,42.411582946777344,2717.2829809996983
segformer_b0_ade20k,images/15G0031671.jpg,15,4000,3000,512,512,3519331,3674660,4804568,1441,33753,26414,320,302,125979,61647,0.4891062829862057,0.4333720003755059,0.5107957460608444,0.009480638758036323,0.011433330809419247,0.010365825469489623,0.4893434620055724,75.57283020019531,2638.7467330005165
segformer_b0_ade20k,images/15G0031680.jpg,15,4000,3000,512,512,3402146,171001,7922254,504599,26656,23655,2073,2240,111741,52820,0.8343202347571428,0.021128828882816617,0.04785725300414453,0.07776860744297719,0.09469456774466287,0.08540100990144443,0.4727002622135116,75.84848022460938,2580.7879849999154
segformer_b0_ade20k,images/15G0041695.jpg,15,4000,3000,512,512,9339742,120393,2526247,13618,8584,8853,747,703,41246,19401,0.9858544971565123,0.04548899737025058,0.012726351156722394,0.08702236719478099,0.07940811024511465,0.08304106116008209,0.47037288464335936,76.59004974365234,2663.9902340002664
segformer_b0_ade20k,images/15G0041706.jpg,15,4000,3000,512,512,7951093,980583,3067483,841,12872,26117,1275,1221,123912,59685,0.8901290644059228,0.2422349339165913,0.10978712170033933,0.09905220633934121,0.046751158249416086,0.06352124159254732,0.48167247724191364,41.50431823730469,2738.007531999756
segformer_b0_ade20k,images/15G0041715.jpg,15,4000,3000,512,512,8581704,257832,3158077,2387,8092,9810,1391,1325,46284,21115,0.9705698635918906,0.07547976248781803,0.029168046829607344,0.17189817103311913,0.13506625891946994,0.15127252939455285,0.4562051680926454,76.0689926147461,2723.894243000359
segformer_b0_ade20k,images/15G0041725.jpg,15,4000,3000,512,512,8341437,132515,3484894,41154,9856,9380,698,680,44632,21378,0.979604599167644,0.036632573203638295,0.015637921951882662,0.0708198051948052,0.07249466950959488,0.0716474505861433,0.4789836888331242,41.44940948486328,2671.944536999945
segformer_b0_ade20k,images/15G0051737.jpg,15,4000,3000,512,512,8744674,170606,3048501,36219,9931,8704,29,26,40097,19327,0.9768949312288366,0.05299792768615644,0.019136359149684586,0.002920149028295237,0.0029871323529411763,0.0029532609249111864,0.48200613512232837,72.51213073730469,2667.293255000004
segformer_b0_ade20k,images/15G0051749.jpg,15,4000,3000,512,512,6669981,93716,4782007,454296,25940,11065,1372,1342,52298,23312,0.9240769560181065,0.019220944257908008,0.013855735997635612,0.052891287586738625,0.12128332580207862,0.07365977325471379,0.44575318367815214,54.68201446533203,2791.0759980004514
mit_resnet18_ade20k,images/0G0011593.jpg,0,4000,3000,600,800,8953511,79777,2896987,69725,8756,15544,2774,2624,74691,33276,0.9835766465454899,0.026799907550615367,0.00883144653419663,0.31681132937414347,0.1688111168296449,0.22025865877497172,0.44551552395870986,167.6697235107422,2648.1923419996747
mit_resnet18_ade20k,images/0G0031619.jpg,0,4000,3000,600,800,1676081,2888,2882788,7438243,19690,9826,2205,2151,46174,20141,0.1838370107002009,0.001000805357219591,0.0017201032300179456,0.11198577958354494,0.2189090168939548,0.1481721512438706,0.4361978602676831,227.03952026367188,2894.8759009999776
mit_resnet18_ade20k,images/0G0041669.jpg,0,4000,3000,600,800,6652330,76220,5216203,55247,12879,13252,3891,4165,62115,24517,0.9806204401458357,0.014401721102035872,0.011327849239434945,0.30211972979268575,0.3142921823121038,0.30808576969857215,0.394703372776302,41.68355178833008,2631.211859999894
mit_resnet18_ade20k,images/0G0051701.jpg,0,4000,3000,600,800,6820559,136060,4580756,462625,14350,16712,1036,1130,78138,37543,0.91930646842185,0.028845729831309935,0.019558351549797393,0.0721951219512195,0.06761608425083772,0.06983061774459297,0.48047044971716707,113.20838165283203,2799.5617589995163
mit_resnet18_ade20k,images/0G0061739.jpg,0,4000,3000,600,800,9747504,123932,2118998,9566,10066,14110,4750,5329,64793,25220,0.9864894268820106,0.05525451084073065,0.012554607050078631,0.4718855553347904,0.37767540751240253,0.419556870440477,0.38923957834951306,154.58822631835938,2717.917103000218
mit_resnet18_ade20k,images/0G0081787.jpg,0,4000,3000,600,800,10050808,179596,1672307,97289,15277,14370,2487,2578,65675,28074,0.9731900435072963,0.09697916143556115,0.01755512294529131,0.162793742226877,0.17940153096729297,0.170694623071691,0.4274685953559193,177.4107208251953,2835.825797000325
mit_resnet18_ade20k,images/0G0101841.jpg,0,4000,3000,600,800,10514474,189196,1279661,16669,13063,12783,2159,2173,60303,27581,0.9807967826390565,0.12880491429730737,0.017675806522435764,0.16527597029778765,0.16999139482124698,0.1676005221169127,0.4573735966701491,44.03830337524414,2645.561780999742
mit_resnet18_ade20k,images/0G0111879.jpg,0,4000,3000,600,800,8605169,47007,1804233,1543591,26549,13778,3295,3416,65058,28231,0.8439942772328948,0.02539216957282686,0.005432968538781458,0.12411013597498964,0.24793148497604878,0.16541595660292013,0.4339358726059824,133.43247985839844,2942.748262999885
mit_resnet18_ade20k,images/0G0111909.jpg,0,4000,3000,600,800,10386059,55353,1545923,12665,10986,11984,2506,2494,56203,24758,0.993493638893228,0.034568056974562784,0.005301294499249719,0.2281085017294739,0.20811081441922563,0.21765127913174678,0.4405102930448553,176.82269287109375,3005.7824380000966
mit_resnet18_ade20k,images/0G0121958.jpg,0,4000,3000,600,800,5768640,80882,1888013,4262465,40750,14396,2456,2393,68977,30623,0.5704754169482219,0.04107989506804578,0.013827112711089898,0.06026993865030675,0.1662267296471242,0.08846465489476639,0.4439595807298085,44.131935119628906,2716.6801560006206
mit_resnet18_ade20k,images/0G0141997.jpg,0,4000,3000,600,800,1126727,5103,2597078,8271092,22725,8793,2307,2317,40624,17344,0.11982732601631706,0.0019610472907149812,0.004508627620755767,0.10151815181518152,0.26350506084385306,0.14656901721920026,0.4269397400551398,137.00962829589844,3023.1529839993527
mit_resnet18_ade20k,images/0G0142021.jpg,0,4000,3000,600,800,8348821,52045,2621164,977970,28233,10036,1829,1709,47157,20573,0.8901766701113016,0.019469109972321656,0.006195194638267055,0.06478234689901888,0.17028696691909126,0.09385818322395112,0.4362660898700087,175.05328369140625,2687.31584499983
mit_resnet18_ade20k,images/0G0162079.jpg,0,4000,3000,600,800,163584,3765,2672921,9159730,11793,8678,2380,2436,39592,17059,0.017538609890620633,0.001406590089386652,0.02249789362350537,0.20181463580089884,0.28070984097718366,0.23481235480865784,0.43086987270155586,195.21990966796875,2861.3969919997544
